ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-31 12:00:00,736,13,71,1821,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 12:00:00,716,13,54,2175,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 08:00:00,283,9,65,2668,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 08:00:00,62,9,52,671,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 14:00:00,1203,15,60,2063,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 17:00:00,144,18,43,1379,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 18:00:00,1758,19,59,1046,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 10:00:00,394,11,37,1728,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 19:00:00,1516,20,59,781,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 09:00:00,125,10,36,1004,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 11:00:00,323,12,54,1507,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 13:00:00,538,14,31,1643,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 07:00:00,96,8,49,1908,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 18:00:00,187,19,26,1948,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 17:00:00,2205,18,47,1333,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 19:00:00,118,20,23,1272,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 15:00:00,1225,16,41,1929,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 07:00:00,73,8,19,454,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 10:00:00,297,11,39,1791,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 21:00:00,162,22,15,751,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 22:00:00,589,23,23,439,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 22:00:00,210,23,12,588,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 20:00:00,950,21,22,585,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 20:00:00,77,21,10,607,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 21:00:00,737,22,16,484,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 15:00:00,135,16,7,2465,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 23:00:00,276,0,7,287,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 16:00:00,113,17,7,1906,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 06:00:00,33,7,6,646,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 23:00:00,87,0,7,446,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 00:00:00,31,1,2,162,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 06:00:00,36,7,7,285,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 04:00:00,7,5,2,114,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 01:00:00,37,2,5,194,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 05:00:00,25,6,1,227,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-31 01:00:00,4,2,1,102,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-31 02:00:00,2,3,0,59,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-31 03:00:00,0,4,0,50,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 14:00:00,6,15,3,1055,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 00:00:00,66,1,2,254,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 05:00:00,13,6,1,94,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 02:00:00,4,3,0,86,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 04:00:00,7,5,0,72,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 03:00:00,10,4,0,66,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-20 14:00:00,266,15,99,2327,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 10:00:00,608,11,91,1526,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 13:00:00,442,14,78,2991,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 15:00:00,363,16,77,2287,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 12:00:00,490,13,76,2876,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 16:00:00,246,17,65,2009,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 09:00:00,262,10,61,803,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-10-01 11:00:00,221,12,139,1740,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 17:00:00,258,18,65,2800,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 10:00:00,183,11,106,1577,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 12:00:00,377,13,66,2123,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 11:00:00,274,12,65,2029,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 15:00:00,399,16,60,2173,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 16:00:00,299,17,63,2700,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 16:00:00,378,17,55,2114,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 17:00:00,335,18,50,1978,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 15:00:00,291,16,62,2116,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 09:00:00,86,10,43,1144,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 14:00:00,457,15,42,2058,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 12:00:00,339,13,49,2098,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 00:00:00,28,1,4,274,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 09:00:00,184,10,46,1632,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 13:00:00,387,14,30,2446,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 18:00:00,265,19,30,1418,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 14:00:00,283,15,45,1981,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 10:00:00,230,11,42,1727,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 08:00:00,72,9,16,680,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 19:00:00,228,20,15,1202,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 20:00:00,232,21,14,861,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 06:00:00,28,7,3,216,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 18:00:00,308,19,34,1964,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 13:00:00,272,14,33,1962,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 19:00:00,301,20,23,1274,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 07:00:00,65,8,22,1682,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 05:00:00,8,6,2,112,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 06:00:00,52,7,3,605,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 05:00:00,14,6,3,226,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 23:00:00,37,0,2,238,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 04:00:00,2,5,2,81,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 00:00:00,16,1,1,130,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 22:00:00,105,23,11,398,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 01:00:00,2,2,0,98,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 21:00:00,155,22,9,589,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 02:00:00,10,3,0,65,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 03:00:00,1,4,0,58,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 20:00:00,135,21,10,896,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 23:00:00,45,0,7,242,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 07:00:00,42,8,5,413,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 22:00:00,100,23,8,399,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 21:00:00,184,22,6,637,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 01:00:00,20,2,1,142,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 02:00:00,21,3,0,100,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 03:00:00,6,4,0,73,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 04:00:00,5,5,0,72,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 08:00:00,220,9,73,2730,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-09-01 09:00:00,353,10,79,1802,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 17:00:00,397,18,64,2037,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 08:00:00,602,9,57,1910,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 12:00:00,1091,13,50,2059,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 14:00:00,1181,15,45,2150,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 16:00:00,899,17,40,2415,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 10:00:00,519,11,38,1707,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 11:00:00,831,12,35,1867,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 13:00:00,1233,14,34,2156,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 18:00:00,311,19,32,1307,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 07:00:00,355,8,20,1063,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 19:00:00,226,20,18,1052,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 15:00:00,1197,16,16,2192,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-02 23:00:00,97,0,4,431,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 05:00:00,39,6,2,136,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 04:00:00,26,5,2,94,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-01 00:00:00,50,1,6,237,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 01:00:00,17,2,6,151,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 04:00:00,2,5,3,87,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 03:00:00,14,4,0,42,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-02 12:00:00,1196,13,193,2495,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 11:00:00,990,12,133,2414,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 13:00:00,1399,14,129,2480,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 14:00:00,1142,15,96,2110,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 10:00:00,898,11,96,1860,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 15:00:00,1285,16,59,1938,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-01 22:00:00,219,23,15,477,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 20:00:00,286,21,14,882,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 21:00:00,221,22,12,580,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 23:00:00,228,0,10,466,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 06:00:00,136,7,8,373,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 02:00:00,19,3,8,110,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 05:00:00,52,6,7,221,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-02 17:00:00,1321,18,49,1878,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 16:00:00,1461,17,39,1832,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 09:00:00,539,10,32,1367,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 19:00:00,203,20,26,1368,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 08:00:00,489,9,25,871,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 18:00:00,67,19,24,1827,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 20:00:00,292,21,13,1045,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 07:00:00,210,8,9,471,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 01:00:00,43,2,9,214,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 22:00:00,233,23,8,508,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 00:00:00,207,1,8,324,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 06:00:00,62,7,8,251,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 21:00:00,227,22,6,771,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 02:00:00,15,3,6,169,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 03:00:00,21,4,1,78,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-03 10:00:00,352,11,67,1707,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 17:00:00,277,18,54,1919,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 11:00:00,307,12,44,2046,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 09:00:00,182,10,44,1202,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 16:00:00,362,17,42,1953,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 12:00:00,484,13,37,2242,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 13:00:00,396,14,36,2027,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 15:00:00,391,16,36,1897,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 14:00:00,376,15,32,1956,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 23:00:00,253,0,2,270,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 01:00:00,34,2,2,195,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 02:00:00,7,3,2,113,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 13:00:00,429,14,25,2133,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-03 21:00:00,300,22,2,0,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 06:00:00,19,7,1,243,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 14:00:00,277,15,24,2065,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 07:00:00,476,8,23,1101,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 06:00:00,120,7,20,369,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 19:00:00,241,20,18,767,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-03 18:00:00,243,19,25,1537,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 20:00:00,527,21,7,43,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 07:00:00,38,8,6,450,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 19:00:00,197,20,23,1271,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 08:00:00,88,9,22,700,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 00:00:00,65,1,3,299,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 23:00:00,51,0,3,237,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 05:00:00,45,6,3,179,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-05 10:00:00,231,11,154,1654,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 16:00:00,445,17,117,2590,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-04 00:00:00,216,1,2,159,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-03 22:00:00,165,23,0,106,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-05 11:00:00,349,12,110,1768,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-03 05:00:00,9,6,0,106,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-05 17:00:00,444,18,86,2734,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 15:00:00,340,16,73,2173,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 09:00:00,286,10,72,1995,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-04 01:00:00,3,2,0,96,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 02:00:00,11,3,0,93,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 03:00:00,4,4,0,52,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-05 18:00:00,285,19,59,2056,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 13:00:00,424,14,51,1930,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 12:00:00,378,13,48,2084,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 08:00:00,354,9,45,1909,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-03 03:00:00,17,4,0,85,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-05 07:00:00,163,8,43,1117,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-03 04:00:00,3,5,0,64,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 09:00:00,610,10,85,1962,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 08:00:00,793,9,58,2126,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 17:00:00,340,18,50,2333,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 10:00:00,469,11,48,1911,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 16:00:00,302,17,43,2544,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 15:00:00,308,16,38,2061,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 20:00:00,198,21,33,1254,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 12:00:00,432,13,28,2186,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 11:00:00,325,12,26,1958,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-05 14:00:00,267,15,34,2075,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-04 21:00:00,160,22,10,685,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 22:00:00,108,23,6,487,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 04:00:00,13,5,5,87,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 18:00:00,281,19,4,2,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-06 21:00:00,254,22,1,137,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 02:00:00,8,3,1,59,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 22:00:00,217,23,1,1,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 23:00:00,58,0,1,0,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 14:00:00,337,15,24,1413,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 01:00:00,2,2,0,68,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 04:00:00,5,5,0,65,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 03:00:00,3,4,0,41,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-05 21:00:00,203,22,12,690,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 05:00:00,21,6,3,195,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-07 09:00:00,336,10,121,1627,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-05 04:00:00,5,5,3,80,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 23:00:00,43,0,2,228,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 03:00:00,1,4,1,39,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 01:00:00,3,2,0,60,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 02:00:00,2,3,0,48,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 20:00:00,228,21,22,1151,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 19:00:00,207,20,21,1463,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 06:00:00,44,7,14,393,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-07 10:00:00,582,11,97,1563,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-06 17:00:00,365,18,79,1948,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 16:00:00,439,17,76,2003,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 08:00:00,561,9,67,2084,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-06 08:00:00,175,9,69,2735,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 15:00:00,409,16,64,1571,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 13:00:00,1246,14,48,1788,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-05 22:00:00,92,23,10,419,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-06 18:00:00,302,19,54,1353,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 09:00:00,204,10,38,2184,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 12:00:00,443,13,36,1932,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 11:00:00,368,12,33,1879,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 19:00:00,251,20,29,1011,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 13:00:00,513,14,27,1436,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 07:00:00,105,8,25,1965,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 10:00:00,308,11,25,1948,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 11:00:00,945,12,46,1813,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-06 06:00:00,53,7,7,661,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 20:00:00,211,21,17,834,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 05:00:00,31,6,3,237,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 00:00:00,24,1,2,102,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 12:00:00,1150,13,31,1849,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-05 00:00:00,14,1,5,122,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-08 09:00:00,307,10,76,1590,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 07:00:00,163,8,24,1095,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-08 07:00:00,57,8,60,1515,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 12:00:00,458,13,59,1870,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 04:00:00,9,5,1,61,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 19:00:00,732,20,52,1597,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-09 22:00:00,582,23,31,789,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-08 11:00:00,356,12,51,1696,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 15:00:00,620,16,16,1896,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
