ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2023-09-30 12:00:00,54,13,671,2464,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 13:00:00,53,14,474,2184,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 15:00:00,53,16,544,2013,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 18:00:00,35,19,336,1588,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 19:00:00,33,20,278,1386,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 08:00:00,29,9,66,1108,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 20:00:00,25,21,178,980,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-29 00:00:00,0,1,33,144,0,11.2,11.2,0.0,1,0,0,0,0,0,0,1,0,0
2023-09-29 01:00:00,0,2,7,68,0,11.2,11.2,0.0,1,0,0,0,0,0,0,1,0,0
2023-09-29 03:00:00,0,4,2,48,0,11.2,11.2,0.0,1,0,0,0,0,0,0,1,0,0
2023-09-29 02:00:00,0,3,3,47,0,11.2,11.2,0.0,1,0,0,0,0,0,0,1,0,0
2023-09-30 00:00:00,1,1,94,167,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 01:00:00,1,2,14,94,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 02:00:00,1,3,7,66,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 04:00:00,1,5,16,61,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 03:00:00,0,4,21,50,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 22:00:00,20,23,242,560,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 06:00:00,5,7,39,272,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 23:00:00,17,0,191,446,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 05:00:00,2,6,21,127,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 21:00:00,10,22,114,635,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
2023-09-30 07:00:00,7,8,30,551,0,18.6,7.7,2.1,0,0,1,0,0,0,0,1,0,0
